web_scraper_order,web_scraper_start_url,annonce,titre,prix,adresse,image
"1768056993-549","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5656226","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768056996-550","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5656286","Baskets Nike","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5656286_uploaded_image1_1764873140.jpg"
"1768056999-551","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-95-5609154","Baskets Nike Air Max 95","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5609154_uploaded_image1_1762451266.jpg"
"1768057001-552","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5658676","Chaussures homme","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5663585_uploaded_image1_1765284255.jpg"
"1768057004-553","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5659090","Chaussures Berluti","15 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5659090_uploaded_image1_1765032457.jpg"
"1768057006-554","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5659092","Chaussures hommes","12 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702941_uploaded_image1_1767550946.jpg"
"1768057009-555","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661667","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057015-556","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661669","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057018-557","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661671","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057020-558","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661677","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057023-559","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661679","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057026-560","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662016","Chaussures  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5709007_uploaded_image1_1767816836.jpg"
"1768057028-561","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5662466","Chaussures hommes","12 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702941_uploaded_image1_1767550946.jpg"
"1768057031-562","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5662700","Baskets homme","6 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5662700_uploaded_image2_1765231883.jpeg"
"1768057033-563","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-croco-5662701","Mocassins Croco","5 500 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5662701_uploaded_image1_1765232143.jpg"
"1768057036-564","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5662788","Sandales orthopédique","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5662788_uploaded_image1_1765241793.jpg"
"1768057038-565","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5662790","Baskets Adidas Spezial","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5686382_uploaded_image1_1766491684.jpg"
"1768057041-566","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662799","Chaussures  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5709007_uploaded_image1_1767816836.jpg"
"1768057043-567","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662809","Chaussures  homme","30 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702353_uploaded_image1_1767523599.jpg"
"1768057045-568","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662812","Chaussures  homme","30 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702353_uploaded_image1_1767523599.jpg"
"1768057048-569","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5663265","Sandales homme","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5663265_uploaded_image1_1765271794.jpg"
"1768057050-570","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5663585","Chaussures homme","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5663585_uploaded_image1_1765284255.jpg"
"1768057053-571","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5663750","Chaussures homme","70 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5663750_uploaded_image1_1765287759.jpg"
"1768057056-572","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5664827","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057058-573","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5668243","Chaussures homme","10 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5668243_uploaded_image1_1765485052.jpg"
"1768057061-574","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5670337","Chaussures Timberland","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5680600_uploaded_image1_1766150893.jpg"
"1768057064-575","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5670338","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057066-576","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-hommes-5670966","Sandales hommes","20 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5670966_uploaded_image1_1765632751.jpg"
"1768057069-577","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5671802","Chaussures  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5709007_uploaded_image1_1767816836.jpg"
"1768057072-578","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b30-5675946","Baskets Dior B30","28 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5675946_uploaded_image1_1765915137.jpg"
"1768057075-579","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vans-old-skool-5675964","Baskets Vans Old Skool","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5675964_uploaded_image1_1765915814.jpg"
"1768057078-580","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5678764","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057081-581","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5678785","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057084-582","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-berlutti-5679637","Chaussures de ville Berlutti","17 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5679637_uploaded_image1_1766094709.jpg"
"1768057087-583","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5680272","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057089-584","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5680600","Chaussures Timberland","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5680600_uploaded_image1_1766150893.jpg"
"1768057092-585","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5682378","Chaussures  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5709007_uploaded_image1_1767816836.jpg"
"1768057094-586","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5682382","Baskets homme","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5684984_uploaded_image1_1766412191.jpg"
"1768057097-587","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5682391","Chaussures  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5709007_uploaded_image1_1767816836.jpg"
"1768057099-588","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5683536","Baskets New Balance","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5662321_uploaded_image1_1765216328.jpg"
"1768057103-589","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5683537","Baskets New Balance","15 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5683537_uploaded_image1_1766325898.jpg"
"1768057106-590","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-5683541","Chaussures en cuir","17 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5683541_uploaded_image1_1766326033.jpg"
"1768057108-591","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5684967","Chaussures hommes","12 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5684967_uploaded_image1_1766411263.jpg"
"1768057111-592","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5684984","Baskets homme","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5684984_uploaded_image1_1766412191.jpg"
"1768057114-593","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5686359","Chaussures  homme","16 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686359_uploaded_image1_1766491043.jpg"
"1768057116-594","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5686549","Chaussures  homme","10 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5686549_uploaded_image1_1766499161.jpg"
"1768057119-595","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5691943","Mocassins homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5691943_uploaded_image1_1766843848.jpg"
"1768057121-596","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-kubok-5691946","Babouches Kubok","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5691946_uploaded_image1_1766844142.jpg"
"1768057124-597","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/babouches-mercedes-5691951","Babouches Mercedes","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5691951_uploaded_image1_1766844530.jpg"
"1768057127-598","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5696622","Chaussures orthopédique","20 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5696622_uploaded_image1_1767118569.jpg"
"1768057129-599","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/crocs-5698297","Crocs","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5698297_uploaded_image1_1767266322.jpg"
"1768057132-600","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698972","Chaussures  homme","30 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702353_uploaded_image1_1767523599.jpg"
"1768057135-601","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698973","Chaussures  homme","30 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702353_uploaded_image1_1767523599.jpg"
"1768057137-602","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698975","Chaussures  homme","30 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5702353_uploaded_image1_1767523599.jpg"
"1768057139-603","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698976","Chaussures  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5709007_uploaded_image1_1767816836.jpg"
